id,created_at,favorite_count,retweet_count,text
1413147153405337611,2021-07-08 14:45:11,17.0,4.0,"The head of Britain's armed forces warned there is the possibility that Afghanistan could be on a path to civil war as American and other foreign troops leave.

https://t.co/wH9uW3s4o1"
1413147015127605255,2021-07-08 14:44:38,21.0,0.0,"The Sharks and the the British &amp; Irish Lions will once again face each other on Saturday, SA Rugby has announced. | @Sport24news 

https://t.co/iLnP7S6ktK"
1413147009943408642,2021-07-08 14:44:36,4.0,0.0,"Of all Puppet Presidents in South African history, Cyril Ramaphosa represents 97% of them.

A truly historic figure.

The only thing that history will remember about him is being useless &amp; weak.

He will be remembered as the worst President ever.

Mark my words!"
1413146517125275655,2021-07-08 14:42:39,23.0,3.0,Ska ntella asablief... You thought I was a fool? https://t.co/v5aisgX8Ta
1413146180742119435,2021-07-08 14:41:19,59.0,36.0,It's worrying to see this one happy https://t.co/jx6ICBxi1R
1413146132079726597,2021-07-08 14:41:07,31.0,1.0,Its winner takes all between team @SPHEctacula and team @DJNAVES in #TheKingsSuite #RepYourTurf https://t.co/mmw66kLVed
1413146088991649806,2021-07-08 14:40:57,8.0,1.0,Ehban if it's not me who is this than? https://t.co/hiJxcXnL5z
1413145995521650692,2021-07-08 14:40:34,76.0,27.0,Would accept this as a birthday gift from your girlfriend? https://t.co/XCVwTigZnk
1413145750121324553,2021-07-08 14:39:36,22.0,10.0,sleep &gt;
1413145649156034571,2021-07-08 14:39:12,112.0,11.0,"Dumile chocolate, cake, sweets, Oreo krushers,ice cream😌"
1413144139340816389,2021-07-08 14:33:12,96.0,7.0,2019 2020 2021 https://t.co/cHzhRlxmCY https://t.co/qRcF8MuFFJ
1413143906494021635,2021-07-08 14:32:16,24.0,8.0,"The traces of the Delta variant of the coronavirus found in wastewater treatment plants cannot be transmitted to humans, the Western Cape Department of Health stressed on Thursday. | @itchybyte 

https://t.co/yXmnwekmfH"
1413143472282902533,2021-07-08 14:30:33,12.0,4.0,"British Prime Minister Boris Johnson did not break parliament's code of conduct by accepting an offer from a businessman to use his villa in the Caribbean at the turn of last year.

https://t.co/2h59gneqlg"
1413142997336616974,2021-07-08 14:28:40,107.0,13.0,Recovery Session https://t.co/dx3YZ7byJ8
1413142522411380757,2021-07-08 14:26:46,4.0,1.0,"Desperate people take desperate measures.

You should never underestimate a truly desperate person."
1413141462812807176,2021-07-08 14:22:34,448.0,154.0,"LIVE | Criminal case opened, official suspended after Jacob Zuma pics in prison hospital shared on social media

https://t.co/KkatKZjLqI https://t.co/F07BkGfnAv"
1413140964718223367,2021-07-08 14:20:35,836.0,84.0,Gonna drag my ass to the spa because I deserve it!
1413140288038588422,2021-07-08 14:17:54,27.0,9.0,Why are you jumping issue of LAND? https://t.co/vfXjWuse3C
1413140261983588353,2021-07-08 14:17:47,10.0,0.0,"#ConnectingRoom - When someone is playing hard to get, when does the chase cross over into coercion? Call 08911033777 send your VN 0681999999 #TheKingsSuite https://t.co/b9qohqEFIn"
1413140187878596627,2021-07-08 14:17:30,22.0,5.0,#SweetSpot today is Professor &amp; Speedy with Lento. Share your memories in music via VN to 0681999999 #TheKingsSuite https://t.co/cr9ZM61EUU
1413139980159885322,2021-07-08 14:16:40,154.0,28.0,He is ramashocked ..... new term used to described this Pretentious shock 🤣🤣. https://t.co/irVymYS8XH
1413139668640485391,2021-07-08 14:15:26,133.0,23.0,"As anticipated the humiliation of President Jacob Zuma has began with all those prison pictures.

From the Nuremberg trials to the Saddam Hussein media &amp; social media exposure is left to curiosity and capture. 

Humanising the victim or the contrary?

 #ZumaArrested"
1413139615964229647,2021-07-08 14:15:13,12.0,3.0,"The rising star of Israeli cinema Nadav Lapid launched a blistering attack on censorship in his country with Cannes entry ""Ahed's Knee"" on Wednesday, telling the media that his countrymen remain ""diseased and blinded"" by politics.

https://t.co/87hddGZ39x"
1413139595210883078,2021-07-08 14:15:09,1.0,0.0,"This is going to be a very bad couple of days for the Cyril's cult.

So sad."
1413139116288401408,2021-07-08 14:13:14,15.0,1.0,Bruh !!!! https://t.co/32H1ia9jUn
1413139039247421450,2021-07-08 14:12:56,2.0,0.0,ayoooo https://t.co/OcaA5a4rxC
1413138325393657867,2021-07-08 14:10:06,21.0,8.0,Cmon guys it’s getting really annoying https://t.co/sIb8mrerRX
1413137133125083150,2021-07-08 14:05:22,18.0,0.0,Thank you so much Naledi 🥰💖 nawe🥺 https://t.co/ru0x24ptlx
1413136999163174923,2021-07-08 14:04:50,232.0,35.0,"Have you ever thought u &amp; someone have beef and U have this salty attitude towards each other but both of you if you had to be asked have no idea why there is beef. Yeah... well most beefs are exactly that. Take a closer look, you will find what looks like beef is actually lamb."
1413136625224142857,2021-07-08 14:03:20,13.0,1.0,Here we go https://t.co/IBqVsYeziV https://t.co/xtHIVbtsdw
1413136321460068370,2021-07-08 14:02:08,28.0,7.0,"The National Nuclear Regulator will in August hold public hearings on Eskom's application for a nuclear-site licence in Thyspunt in the Eastern Cape. | @Fin24 

https://t.co/JxaiI31zzz"
1413136167508144129,2021-07-08 14:01:31,46.0,4.0,The Handmaid’s Tale will have you in tears yeva!? 😩🙌
1413136027732955153,2021-07-08 14:00:58,36.0,4.0,"The Nelson Mandela Bay Stadium in Gqeberha will become a mass Covid-19 vaccination site, Mayor Nqaba Bhanga says. | @MaliDayimani 

https://t.co/23eErX66Ys"
1413134121900011531,2021-07-08 13:53:24,1153.0,188.0,"If this country is pushing me to my limit, I can only imagine what the people who have to live here by force are experiencing."
1413133975636176897,2021-07-08 13:52:49,1.0,5.0,"Old Mutual Limited is hiring

Apply &gt;&gt; https://t.co/XtyvsWfloG https://t.co/fFa9oFPFdz"
1413133908183453697,2021-07-08 13:52:33,26.0,3.0,#ForTheLadies first song is Brandy ft 2 Chainz - Put It Down #TheKingsSuite https://t.co/lQ0EnYYXaS
1413133506184581133,2021-07-08 13:50:57,0.0,0.0,"Pump Attendant

Apply &gt;&gt; https://t.co/UoYl2Xk78n https://t.co/lWjxKg5dQ5"
1413133245244338185,2021-07-08 13:49:55,44.0,1.0,"Winners, please check your balances later 

#KCMobile #DataAsseblief"
1413133242991996932,2021-07-08 13:49:54,45.0,2.0,"11 @lesetja_mokoele
12 @DimakatsoS05
13 @Komi_kgoale
14 @Sandile_m122
15 @Benny_Mathiba
16 @Don_Cartegena
17 @GibashA
18 @VuyaniXuma
19 @BonganeMzi
20 @jean1eng

#KCMobile #DataAsseblief"
1413133239754006536,2021-07-08 13:49:53,155.0,13.0,"Congratulations to the following 20 supporters. You have each won 5GB data courtesy of @Vodacom

1 @LufunoTshuma
2 @SihleNgamshishi
3 @Maphile10
4 @Lindi__Kraai
5 @MaryRLedwaba
6 @s_ledile
7 @khanyiqondani8
8 @ThlalosoN
9 @RaisonChauke
10 @ProfSfiso

#KCMobile #DataAsseblief https://t.co/JW4YwCBpz6"
1413132081434034180,2021-07-08 13:45:17,0.0,0.0,"Loan Administrator 

Visit https://t.co/oLgFQECtY4 everyday for more jobs

https://t.co/E7ZgP8p43G

#JobseekersSA  R750 #malema Dineo Ranaka Makhadzi"
1413132046256513025,2021-07-08 13:45:09,16.0,7.0,"How well Covid-19 vaccines protect against the Delta variant, according to the best available data | @BISouthAfrica 

https://t.co/sNzQdQ6kVC https://t.co/PU86TWjFXD"
1413131844321566721,2021-07-08 13:44:21,51.0,6.0,You can see the hurt and pain in both of their eyes! oh 💔 #KuyashaKwaNgema #etvscandal https://t.co/mdNC2X1w2Y
1413131641308909575,2021-07-08 13:43:32,0.0,0.0,"Value Proposition Administrator

Visit https://t.co/oLgFQECtY4 everyday for more jobs

https://t.co/1Tg8aNv8L9

#JobseekersSA  R750 #malema Dineo Ranaka Makhadzi"
1413131543829114884,2021-07-08 13:43:09,1534.0,462.0,Iyho https://t.co/3yCIUsanp3
1413131146494308354,2021-07-08 13:41:34,0.0,0.0,"Mobile Support Technician 

Visit https://t.co/oLgFQECtY4 everyday for more jobs

https://t.co/zzk6YNC715

#JobseekersSA  R750 #malema Dineo Ranaka Makhadzi"
1413130996073975813,2021-07-08 13:40:58,72.0,134.0,"Work full time online on ur phone, data capturing, you get paid R100-R500 a day! Follow @Rafael4Life_SA &amp; 
Simply Retweet &amp;Screenshot to https://t.co/RBC3fKNqm1 https://t.co/eO4m0ovUIW"
1413130813147795461,2021-07-08 13:40:15,1.0,0.0,"Underwriter: Premier Complex Commercial Admin

Visit https://t.co/oLgFQECtY4 everyday for more jobs

https://t.co/i04wzG0H07

#JobseekersSA  R750 #malema Dineo Ranaka Makhadzi"
1413130722043326471,2021-07-08 13:39:53,0.0,0.0,"Trainee Store Manager

Visit https://t.co/oLgFQECtY4 everyday for more jobs

https://t.co/NQqjkJALR9"
1413130454518009857,2021-07-08 13:38:49,23.0,0.0,"1. How amaxhosa say ""They're ugly""
2. Fake tea that doesn't need milk
3. a. If it's not up is ......
     b. If it's not on top is ....
     c. Combine the two
4. Four singers dressed with Zebras suits playing instruments from the south western township

5. Yhoo💀 https://t.co/rXl1GNrliA"
1413129950354317317,2021-07-08 13:36:49,0.0,0.0,https://t.co/vFPJ7pVP7J
1413129937167405065,2021-07-08 13:36:46,0.0,0.0,https://t.co/UOk5Slnn7C
1413129924785762307,2021-07-08 13:36:43,0.0,0.0,https://t.co/Pbdn1m2Cux
1413129910730727427,2021-07-08 13:36:40,3.0,2.0,"Wits Health Consortium Vacancies 

More vacancies on https://t.co/pzupWg88zj https://t.co/OkLgMY8Xci"
1413129655851356160,2021-07-08 13:35:39,314.0,19.0,Zuma won't even finish 3weeks in jail
1413129552792932363,2021-07-08 13:35:14,1.0,0.0,Bruh...they got him bad 😭 https://t.co/fcYqvztU7h
1413129170742358019,2021-07-08 13:33:43,4.0,0.0,But andifuni ☹️💔 don’t want to be taking it out again. If brands don’t like it 💔☹️☹️☹️☹️☹️☹️
1413128857075466242,2021-07-08 13:32:28,25.0,0.0,Can’t believe Naledi made you retire from basketball immediately after your date ☹️💔😂😂😂😂 https://t.co/fLzCCR7evd
1413128829674000384,2021-07-08 13:32:22,2.0,3.0,"Project Safety Officer 
Afrimat 
Closing Date 09 July 2021 https://t.co/wC0jNFcK8c"
1413128632885727232,2021-07-08 13:31:35,42.0,2.0,"What will it take South African 💔🇿🇦 economy to be back on its feet after this Pandemic??

Are politicians have strategy in place or is just Vibes?"
1413128376286683136,2021-07-08 13:30:34,9.0,0.0,Actually let me bring back the one I had to take out because of brand work ☹️ https://t.co/PdisyliR4y
1413128348033818626,2021-07-08 13:30:27,17.0,3.0,"The ""alleged assassins"" of Haiti's President Jovenel Moise were in custody on Wednesday, a government minister said, less than 24 hours after the leader of the impoverished Caribbean nation was killed in a gun attack at his home. 

https://t.co/guc0ncHfkC"
1413128275677913090,2021-07-08 13:30:10,2.0,1.0,Ncmsl
1413128233785102337,2021-07-08 13:30:00,9.0,0.0,Time for some #PhambiliThursday on @YotvLive #SABC1WeMakeSure 🔥 https://t.co/2wSH1YhEC4
1413127157296009219,2021-07-08 13:25:43,0.0,0.0,Paid tweet. Rest https://t.co/9GtSPAASwk
1413126578079469569,2021-07-08 13:23:25,66.0,0.0,New piercings this weekend. 💃🏽😭😭😭 and I’m keen to get my nose ring. Where else on my ears I can get piercings?
1413126494344318978,2021-07-08 13:23:05,8.0,3.0,Waze wawufela uKhongolose mtomdala kodwa wona ungakufuni #ZumaArrest https://t.co/aumj7jLgHY
1413126313762766852,2021-07-08 13:22:22,56.0,9.0,"Sometimes it is parents who sideline you as the “mistake” child. Then they go start a new family leaving you destitute. 

You grow up covertly resenting your parents but you take it out on siblings who did nothing wrong. https://t.co/tYEMrvYXBZ"
1413126237166309378,2021-07-08 13:22:04,10.0,3.0,"#HotBox - According to new research released earlier this week, the short-term insurance industry earned record profits during the pandemic. #TheKingsSuite https://t.co/rwN85y6RIV"
1413126148058451968,2021-07-08 13:21:42,16.0,4.0,"Gauteng Premier David Makhura says the Delta variant is driving Covid-19 infections in the economic hub of South Africa. | @CannyMaphanga 

https://t.co/bQxXEFbxKi"
1413125392093925378,2021-07-08 13:18:42,690.0,131.0,"But adults can be bullies hle. Come to think of it, a lot of our insecurities are as a result of comments made by those who were older than us."
1413124583046193152,2021-07-08 13:15:29,3.0,1.0,"So the Antiretroviral Therapy works to revive and boost your immune system. That’s only when you can have a chance to survive. 

The immune system is EVERYTHING. If you don’t look after it now, don’t be surprised when things get complicated the day you get an infection."
1413124513676541954,2021-07-08 13:15:13,10.0,3.0,"After instigating some epic blindsides initially, Carla Gubb eventually got her torch snuffed out on Survivor SA: Immunity Island. | @Channel24 

https://t.co/zhPc53UmkG"
1413124506273697803,2021-07-08 13:15:11,43.0,10.0,O tshabe Piano 🤣🤣 https://t.co/mKyICcJ9Ka
1413123637335531527,2021-07-08 13:11:44,132.0,2.0,Let me watch SexLife and see what the fuss is about...
1413123597443473411,2021-07-08 13:11:34,19.0,4.0,"A toddler drowned in a pool in Pennington on the KwaZulu-Natal South Coast on Thursday morning. | @WitnessKZN 

https://t.co/nerXewygwU"
1413123588425662468,2021-07-08 13:11:32,7.0,2.0,"My work in AIDS research has taught me that it’s not really AIDS that causes death. AIDS weakens your immune system and opens doors for other disease to attack you, then you start getting what they call “opportunistic infections”. Those are the ones that will finish the patient."
1413122499450220546,2021-07-08 13:07:13,1.0,0.0,"And this is why when you fall pregnant you are told which vaccines to take and when &amp; when to go for check-ups. 

So,imagine you fall pregnant with an already weak immune system. From the get-go, your and the baby’s lives are already in danger. Prone to attack from many diseases."
1413122363395301378,2021-07-08 13:06:40,1801.0,299.0,Yes 🥺 https://t.co/LdXGg0bkpc
1413122213574856706,2021-07-08 13:06:04,4.0,1.0,"#LetMePutYouOn is Pretend
by Tinashe ft ASAP Rocky choseb by Simon. Send a VN to 0681999999 on the song you think we slept on. #TheKingsSuite https://t.co/dV75UN19Gs"
1413122088110538753,2021-07-08 13:05:35,4.0,0.0,Let me call this one
1413122037359521797,2021-07-08 13:05:22,82.0,6.0,Assassination of the Colon🤢 https://t.co/YVUOxEhTnR
1413121399653388288,2021-07-08 13:02:50,54.0,3.0,#WelcomeDrink today is Lebo Mathosa with Brand New Day chosen by @SuperDaveOnline #TheKingsSuite https://t.co/l3OlYlemQt
1413121202210672644,2021-07-08 13:02:03,1.0,0.0,"That means you share everything with the baby, including your immunity cells. That will leave you with a compromised immune system because some of it is being shared with the baby. This is why pregnant women are considered to be part of the “immune compromised” group."
1413121068827566085,2021-07-08 13:01:31,84.0,12.0,Covid-19 has wrecked &amp; all business entrepreneurs now joint stats of Unemployment rate. 🇿🇦💔
1413121068026454018,2021-07-08 13:01:31,40.0,5.0,Welcome to #TheKingsSuite with @SPHEctacula @DJNAVES @Lindi_Sirame @AngieKhumalo https://t.co/X889jNwbp9
"{'id': 1413158556371767297, 'id_str': '1413158556371767297', 'indices': [87, 110], 'media_url': 'http://pbs.twimg.com/media/E5yMOEPX0AEhwdx.jpg', 'media_url_https': 'https://pbs.twimg.com/media/E5yMOEPX0AEhwdx.jpg', 'url': 'https://t.co/nY8IRWG7eO', 'display_url': 'pic.twitter.com/nY8IRWG7eO', 'expanded_url': 'https://twitter.com/News24/status/1413158557785198594/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1024, 'h': 644, 'resize': 'fit'}, 'small': {'w': 680, 'h': 428, 'resize': 'fit'}, 'large': {'w': 1024, 'h': 644, 'resize': 'fit'}}}",,,,
